"run","active fibroblast","collagen density","diff number","ECM","Fiber","Fibroblast recruit","Fibroblast","M1","M1Total","M1ae","M1de","M2","Myoblast","Myofibroblast","Neutrophil","Apop Neutrophil","Necrosis","Pax7 SSCs","ResMacs","Senescent SSCs","Tick","Total Collagen","Total Size","tick"
1,31.0,0.9673474801060986,0.0,3770.0,6342.0,1098.5527125134288,32.0,15.483573052621018,18.345926168138003,1.7855156150519358,1.0768375004650506,2.7515519507161614,0.0,0.0,43.29789304019318,9.341527580622163,2693.0,19.0,4.211800554248693,0.0,17.0,3646.899999999992,12805.0,18.0
1,33.0,0.9634468197413543,0.0,3789.0,6341.0,1067.2790492477307,34.0,16.6965527219773,20.133568057202137,2.187297008133913,1.2497183270909222,3.2594683383628356,0.0,0.0,43.26578247183216,9.564982203155314,2674.0,19.0,4.155676454483928,0.0,18.0,3650.4999999999914,12804.0,19.0
1,35.0,0.9605311596108309,0.0,3803.0,6341.0,1036.8956864682227,36.0,17.883495768498292,21.945608459234624,2.6270323509067746,1.4350803398295588,3.809180369250665,0.0,0.0,43.061938101927545,9.688051053136705,2658.0,23.0,4.109654692676822,0.0,19.0,3652.89999999999,12802.0,20.0
1,37.0,0.9574646411733866,0.0,3818.0,6296.0,1007.3772790482731,37.0,19.04011268730261,23.772088440907943,3.0995144286317498,1.6324613249735838,4.400049782281082,0.0,0.0,42.69631378987096,9.716911560608152,2687.0,24.0,4.071916847994994,0.0,20.0,3655.59999999999,12801.0,21.0
1,37.0,0.9550913838120074,0.0,3830.0,6251.0,978.6992033878064,37.0,20.168244096848586,25.60835368034609,3.598756442175976,1.841353141321532,5.0383737187525375,0.0,0.0,42.19428427112732,9.67777949420787,2717.0,24.0,4.040971815355896,0.0,21.0,3657.9999999999886,12798.0,22.0
1,38.0,0.9505451713395604,0.0,3852.0,6251.0,983.2187367680973,39.0,21.26298425932129,27.443790375789934,4.119530283680789,2.0612758327878566,5.720833108940281,0.0,0.0,42.85373545139319,9.57729217032109,2692.0,25.0,4.015596888591834,0.0,22.0,3661.499999999987,12795.0,23.0
1,39.0,0.9467321105657416,0.0,3871.0,6251.0,987.5394081217199,40.0,22.367828712031052,29.315829222505222,4.65630417656791,2.2916963339062577,6.449981793911605,0.0,0.0,43.348720853458175,9.434018513194317,2671.0,25.0,3.994789448645304,0.0,23.0,3664.7999999999856,12793.0,24.0
1,40.0,0.9421160760143772,0.0,3894.0,6251.0,959.4260781381776,40.0,23.472835882327633,31.210992036668856,5.205546231897468,2.532609922443755,7.219177727166366,0.0,0.0,42.40665059369745,9.25168000086258,2645.0,25.0,3.9777273478891493,0.0,24.0,3668.599999999985,12790.0,25.0
1,41.0,0.9390927624872538,0.0,3924.0,6250.0,932.1130800869748,42.0,24.531625335384035,33.07885386795789,5.763335898611494,2.7838926339623615,8.02939887267335,0.0,0.0,41.32415071707744,8.998184233742618,2626.0,26.0,3.9637364252691025,0.0,25.0,3684.999999999984,12800.0,26.0
1,41.0,0.9332068791097581,0.0,3954.0,6250.0,905.5776300715652,42.0,25.54400379457065,34.91068532634936,6.321816105399288,3.0448654263794217,8.881324821330175,0.0,0.0,40.108450259000364,8.687971004653914,2594.0,26.0,3.952263868720664,0.0,26.0,3689.8999999999833,12798.0,27.0
1,43.0,0.9268623024830657,0.0,3987.0,6250.0,879.7975928087097,44.0,26.511602218626223,36.700257413856036,6.873800108432098,3.3148550867977162,9.777876329577456,0.0,0.0,38.771629438938966,8.328846753801766,2558.0,26.0,3.9428563723509447,0.0,27.0,3695.399999999983,12795.0,28.0
1,45.0,0.9213094349016631,0.0,4017.0,6250.0,854.7514631637155,46.0,27.4273478823106,38.43306885740064,7.4125049227103865,3.5932160523796584,10.71013592621603,0.0,0.0,37.30940795160466,7.9306704953092915,2525.0,26.0,3.9351422253277746,0.0,28.0,3700.8999999999805,12792.0,29.0
1,45.0,0.9157530864197475,0.0,4050.0,6248.0,830.4183482113293,46.0,28.292992536253234,40.103849780538134,7.931631609946073,3.8792256343388294,11.68075141711682,0.0,0.0,35.72787329308989,7.506341135868497,2488.0,27.0,3.9288166247687752,0.0,29.0,3708.7999999999774,12786.0,30.0
1,48.0,0.9101665850073433,0.0,4082.0,6248.0,806.7779498073238,48.0,29.099283406236825,41.697467045560764,8.425992802162137,4.172190837161803,12.67815225435013,0.0,0.0,34.02830795363596,7.0635001827131925,2449.0,28.0,3.9236296323103956,0.0,30.0,3715.299999999975,12779.0,31.0
1,51.0,0.9033478893740836,0.0,4122.0,6248.0,783.8105476562357,51.0,29.845944790673684,43.208214051357935,8.890953312693549,4.4713159479907025,13.702266781151838,0.0,0.0,32.216811738299334,6.609542605800774,2406.0,29.0,3.9193762984945244,0.0,31.0,3723.5999999999726,12776.0,32.0
1,51.0,0.8964688926255036,0.0,4163.0,6211.0,761.4969828611336,51.0,30.53442256711021,44.63295434539118,9.322720284178072,4.775811494102898,14.755320330340817,0.0,0.0,30.293277964233152,6.150735430092108,2399.0,29.0,3.91588856476551,0.0,32.0,3731.9999999999714,12773.0,33.0
1,51.0,0.8879240806642865,0.0,4215.0,6209.0,739.8186419416912,51.0,31.162307508024707,45.965561118229346,9.718338783225652,5.084914826978986,15.834863567034294,1.0,0.0,28.27742054455189,5.703868777149704,2346.0,31.0,3.9130286231077185,0.0,33.0,3742.5999999999676,12770.0,34.0
1,52.0,0.8796904315196916,0.0,4264.0,6209.0,743.8352256391166,52.0,31.725275408789987,47.19976477152599,10.076645823584471,5.397843539151535,16.935814525376337,1.0,0.0,27.12180933844697,5.2577282494592925,2295.0,33.0,3.910683470948329,0.0,34.0,3750.999999999965,12768.0,35.0
1,53.0,0.8728412256267324,0.0,4308.0,6208.0,722.6596806636014,53.0,32.25272263517971,48.36217018574287,10.395674828975965,5.713772721587197,18.05473466871237,2.0,0.0,24.88732487077253,4.839908860746518,2246.0,34.0,3.9087604461776295,0.0,35.0,3760.199999999963,12762.0,36.0
1,54.0,0.865144561725553,0.0,4358.0,6207.0,702.0869623485536,54.0,32.708711643634494,49.41780516043482,10.676853396250015,6.032240120550307,19.190641224916668,2.0,0.0,22.552258382562517,4.426141775549457,2188.0,36.0,3.907183565865656,0.0,36.0,3770.2999999999597,12753.0,37.0
1,55.0,0.8575771324863785,0.0,4408.0,6206.0,682.0999093891288,55.0,33.092402387422254,50.36375038645796,10.91899022020839,6.352357778827318,20.34288141448424,2.0,0.0,20.120272514836095,4.018774057183763,2131.0,38.0,3.905890524009838,0.0,37.0,3780.199999999956,12745.0,38.0
1,56.0,0.8523274117382402,0.0,4447.0,6205.0,662.681849029519,56.0,33.40289329294103,51.1975526679295,11.121421060858014,6.673238314130457,21.51075787270222,2.0,0.0,17.597642527347784,3.620967213806196,2082.0,41.0,3.9048302296880673,0.0,38.0,3790.2999999999543,12734.0,39.0
1,58.0,0.843694493783293,0.0,4504.0,6183.0,643.8165831549094,58.0,33.63207086374053,51.9101528637593,11.284087826142589,6.993994173876184,22.684075929149916,2.0,0.0,14.987308746211731,3.236064188347599,2042.0,42.0,3.903960788344215,0.0,39.0,3799.9999999999513,12729.0,40.0
1,58.0,0.8327725584443846,0.0,4577.0,6183.0,625.488374779371,58.0,33.780790230007774,52.50192218974071,11.40748086557838,7.313651094154556,23.864207642063384,3.0,0.0,12.299378214468256,2.8665738855626337,1963.0,42.0,3.903247846442256,0.0,40.0,3811.599999999948,12723.0,41.0
1,59.0,0.8247736093143476,0.0,4638.0,6180.0,621.8750784794677,59.0,33.85173120823447,52.97563957533826,11.492651603318999,7.631256763784795,25.054814596344936,4.0,0.0,10.071417068676793,2.5074663522047125,1897.0,43.0,3.90266323408265,0.0,41.0,3825.2999999999442,12715.0,42.0
1,59.0,0.816492870823567,0.0,4699.0,6179.0,604.1715021502082,59.0,33.860051003759345,53.34638356624237,11.540430105364836,7.9459024571181915,26.252242471102402,4.0,0.0,7.21625117264608,2.172455891382904,1826.0,44.0,3.902183851947773,0.0,42.0,3836.6999999999416,12704.0,43.0
1,59.0,0.8071098993288457,0.0,4768.0,6179.0,586.9719122736817,59.0,33.7789073388441,53.58916034384718,11.553380765325196,8.256872239677886,27.447072956596486,4.0,0.0,4.275080811923344,1.848754387333166,1748.0,44.0,3.901790758597174,0.0,43.0,3848.299999999936,12695.0,44.0
1,64.0,0.7990070335126047,0.0,4834.0,6176.0,570.2619613338941,64.0,33.5998741122092,53.69577739405245,11.532766620975368,8.563136660867881,28.628572552719287,4.0,0.0,1.254439721833045,1.5372019645999173,1674.0,45.0,3.9014684220496827,0.0,44.0,3862.399999999931,12684.0,45.0
1,61.0,0.791562819203254,0.0,4895.0,6176.0,554.0277102607806,61.0,33.33091361523083,53.674617324799414,11.480126199284605,8.863577510283978,29.807032123365687,4.0,0.0,0.0,1.2389616523165075,1600.0,45.0,3.9012041060807396,0.0,45.0,3874.6999999999284,12671.0,46.0
1,61.0,0.7817286432160652,0.0,4975.0,6175.0,538.2556168025437,61.0,33.02992469545206,53.58448133811072,11.397371099115318,9.15718554354334,30.977466406928315,4.0,0.0,0.0,0.9837535395669375,1509.0,47.0,3.9009873669862065,0.0,46.0,3889.099999999924,12659.0,47.0
1,61.0,0.7722486144101184,0.0,5052.0,6175.0,522.9325242290067,62.0,32.7348572657941,53.46821401448393,11.289698335323584,9.443658413366245,32.13508002462353,4.0,0.0,0.0,0.7828911863448537,1427.0,52.0,3.9008096409286894,0.0,47.0,3901.3999999999182,12654.0,48.0
1,61.0,0.764046039797096,0.0,5126.0,6172.0,508.04565035656196,62.0,32.440041296796885,53.326561355398965,11.1633672590067,9.723152799595379,33.27515414201756,4.0,0.0,0.0,0.6244268517889026,1344.0,53.0,3.900663905561525,0.0,48.0,3916.499999999914,12642.0,49.0
1,62.0,0.7599428026691919,0.0,5245.0,6171.0,493.58257688555676,63.0,32.14210910564302,53.161060514125985,11.023195946921161,9.995755461561798,34.395189588954004,5.0,0.0,0.0,0.4991416935250039,1268.0,55.0,3.9005444025604503,0.0,49.0,3985.8999999999114,12684.0,50.0
1,64.0,0.7536939313983997,0.0,5306.0,6170.0,479.5312390412239,64.0,31.839909178204522,52.97432970368924,10.872908820193949,10.261511705290772,35.49501584101584,6.0,0.0,0.0,0.3998860427291172,1198.0,56.0,3.900446410099569,0.0,50.0,3999.0999999999085,12674.0,51.0
1,63.0,0.7438495739162476,0.0,5398.0,6168.0,465.87991550951403,63.0,31.537960996051822,52.7738069382944,10.715393467276838,10.520452474965737,36.581530761391214,6.0,0.0,0.0,0.32109271477998225,1101.0,59.0,3.9003660562816465,0.0,51.0,4015.2999999999047,12667.0,52.0
1,63.0,0.7378294289897335,0.0,5464.0,6168.0,452.61721865943605,63.0,31.231892348331677,52.55745113896084,10.552896213410397,10.77266257721877,37.649914025808975,8.0,0.0,0.0,0.2584065014022175,1011.0,61.0,3.90030016615095,0.0,52.0,4031.4999999999036,12643.0,53.0
1,63.0,0.7297550432276473,0.0,5552.0,6163.0,439.732085043748,63.0,30.924796424127862,52.330125412270704,10.38715565367072,11.018173334472124,38.70474517509803,8.0,0.0,0.0,0.20843291819038573,913.0,65.0,3.900246136243779,0.0,53.0,4051.5999999998976,12628.0,54.0
1,64.0,0.7225137386987931,0.0,5641.0,6156.0,427.21376617007496,64.0,30.610827351705726,52.087404251847744,10.21952408859402,11.257052811547993,39.73885810987649,8.0,0.0,0.0,0.16850784730249596,805.0,66.0,3.9002018317198988,0.0,54.0,4075.699999999892,12602.0,55.0
1,64.0,0.7152424136728087,0.0,5734.0,6151.0,415.0518195347556,64.0,30.30050764319535,51.840852898088116,10.051047148862882,11.489298106029885,40.76620114769113,8.0,0.0,0.0,0.13654781249157522,691.0,68.0,3.900165502010317,0.0,55.0,4101.199999999885,12576.0,56.0
1,65.0,0.7087188306104699,1.0,5815.0,6149.0,403.23609991193723,65.0,29.986321311472096,51.583894636239506,9.882540704291538,11.71503262047587,41.7774007759224,7.0,0.0,0.0,0.11090371740025029,595.0,68.0,3.90013571164846,0.0,56.0,4121.1999999998825,12559.0,57.0
1,67.0,0.7016276703967252,1.0,5898.0,6147.0,391.75675089065373,67.0,29.664530413127313,51.313450253023234,9.714631755128092,11.934288084767825,42.76764134914936,7.0,0.0,0.0,0.09028472806824517,496.0,69.0,3.900111283551737,0.0,57.0,4138.199999999885,12541.0,58.0
1,65.0,0.6964751085866835,1.0,5986.0,6123.0,380.60419665282643,66.0,29.340454697847196,51.03530883627599,9.547803145720652,12.14705099270814,43.74378826831331,8.0,0.0,0.0,0.07367349533010736,404.0,71.0,3.9000912525124245,0.0,58.0,4169.099999999888,12513.0,59.0
1,64.0,0.6906888595912801,1.0,6068.0,6119.0,369.7691339853292,65.0,29.019411909930255,50.75521127775424,9.382427530654175,12.353371837169808,44.71287977787931,9.0,0.0,0.0,0.060261771245136285,305.0,73.0,3.900074827060188,0.0,59.0,4191.099999999888,12492.0,60.0
1,63.0,0.6852869452121421,1.0,6151.0,6119.0,364.6195666667052,64.0,28.703065766026576,50.47522020265846,9.218790118588954,12.553364318042934,45.67735461697742,9.0,0.0,0.0,0.049407633644557865,201.0,76.0,3.900061358189354,0.0,60.0,4215.199999999886,12471.0,61.0
1,64.0,0.6823085567506645,1.0,6229.0,6102.0,354.2395553862907,64.0,28.378690059570914,50.182957143117534,9.057106348127883,12.747160735418738,46.62080623067944,9.0,0.0,0.0,0.04060228449562957,110.0,77.0,3.9000503137152704,0.0,61.0,4250.099999999889,12441.0,62.0
1,63.0,0.6775328999524165,1.0,6307.0,6100.0,344.1550428778333,63.0,28.055342461295794,49.88761670140818,8.897535152803817,12.934739087308564,47.55485259818386,9.0,0.0,0.0,0.03344523290418383,10.0,77.0,3.9000412572465217,0.0,62.0,4273.199999999891,12417.0,63.0
1,62.0,0.6825396825396667,1.0,6300.0,6091.0,334.35761686490383,62.0,27.85561419615315,49.375330886855835,8.740194472441823,12.779522218260862,48.474796087407,10.0,0.0,0.0,0.02761465672981067,0.0,78.0,3.9000338309421476,0.0,63.0,4299.9999999999,12391.0,64.0
1,64.0,0.686688984536889,1.0,6273.0,6091.0,324.8391045522536,64.0,27.643982666106854,48.855329259358534,8.585178641609945,12.626167951641731,49.37394622082652,11.0,0.0,0.0,0.022833629445282944,0.0,80.0,3.9000277413725613,0.0,64.0,4307.599999999905,12364.0,65.0
1,64.0,0.6907259354013288,1.0,6254.0,6088.0,315.5915658082501,64.0,27.4259570289699,48.33315002862267,8.432539063430735,12.47465393622203,50.259153397528024,11.0,0.0,0.0,0.018909352929072993,0.0,83.0,3.9000227479255,0.0,65.0,4319.79999999991,12342.0,66.0
1,66.0,0.695377948964839,2.0,6231.0,6081.0,306.6072865413952,66.0,27.196205660559134,47.80347293113812,8.282309181591616,12.324958088987366,51.12323449254236,11.0,0.0,0.0,0.015684254206228262,0.0,85.0,3.9000186532989103,0.0,66.0,4332.899999999911,12312.0,67.0
1,64.0,0.6991630452277353,3.0,6213.0,6077.0,297.8787722654015,64.0,26.960239252282356,47.271805117133916,8.134507272932042,12.177058591919517,51.973035414363174,11.0,0.0,0.0,0.013030835462840451,0.0,84.0,3.9000152957051064,0.0,67.0,4343.89999999992,12290.0,68.0
1,63.0,0.702273460174125,3.0,6202.0,6070.0,289.3987418474584,63.0,26.72173977944249,46.741813753603445,7.989140085344472,12.030933888816483,52.81319567793834,11.0,0.0,0.0,0.010844763799651585,0.0,84.0,3.900012542478187,0.0,68.0,4355.499999999923,12272.0,69.0
1,63.0,0.7055474688662343,3.0,6183.0,6069.0,281.1601214344725,63.0,26.473570104835257,46.206337723662884,7.846204936676942,11.886562682150686,53.634283470310265,11.0,0.0,0.0,0.00904094947951083,0.0,84.0,3.9000102848321134,0.0,69.0,4362.399999999927,12252.0,70.0
1,63.0,0.7090923851274444,4.0,6159.0,6069.0,273.1560385522166,64.0,26.215843796479597,45.665459012890814,7.705691286446338,11.743923929964877,54.436119608484326,11.0,0.0,0.0,0.007550626523473142,0.0,83.0,3.900008433562333,0.0,70.0,4367.29999999993,12228.0,71.0
1,65.0,0.7132747681795886,5.0,6147.0,6056.0,265.37981637246423,66.0,25.946878987794385,45.1174585120265,7.567582681426818,11.602996842805299,55.216168163924,10.0,0.0,0.0,0.006317646491302737,0.0,82.0,3.900006915521113,0.0,71.0,4384.499999999931,12203.0,72.0
1,65.0,0.7163215392140767,5.0,6133.0,6054.0,257.8249681433276,67.0,25.668609847941127,44.564228691420894,7.431857962788127,11.463760880691636,55.976574147113894,10.0,0.0,0.0,0.005296201358369945,0.0,84.0,3.9000056707273125,0.0,72.0,4393.1999999999325,12187.0,73.0
1,67.0,0.723281703775402,5.0,6198.0,6054.0,250.48519177815368,69.0,25.388362914725015,44.01305102268532,7.298492357836974,11.326195750123336,56.72662673774633,14.0,0.0,0.0,0.004448747392154922,0.0,86.0,3.9000046499963963,0.0,73.0,4482.899999999941,12252.0,74.0
1,66.0,0.7272609610095357,5.0,6181.0,6048.0,243.35436459846287,69.0,25.100820540217878,43.458560275975564,7.167458334635832,11.190281401121856,57.45928314107729,14.0,0.0,0.0,0.0037443764279541983,0.0,86.0,3.900003812997045,0.0,74.0,4495.199999999941,12229.0,75.0
1,66.0,0.731888997078861,5.0,6162.0,6040.0,236.42653822654697,70.0,24.804301885490204,42.899025955173244,7.038726045374646,11.055998024308394,58.17207838180193,14.0,0.0,0.0,0.003157988644867871,0.0,86.0,3.9000031266575768,0.0,75.0,4509.899999999941,12202.0,76.0
1,71.0,0.7350349536660616,6.0,6151.0,6037.0,229.69593362346438,75.0,24.488140473439824,42.32373049312551,6.912263971668997,10.923326048016694,58.85069023718852,13.0,0.0,0.0,0.002669050490809147,0.0,85.0,3.900002563859213,0.0,76.0,4521.199999999945,12188.0,77.0
1,72.0,0.7386107940648861,6.0,6133.0,6034.0,223.15693626829415,76.0,24.161544052611898,41.74182948848139,6.788039300429004,10.792246135440493,59.50649071389462,14.0,0.0,0.0,0.0022608756877664643,0.0,85.0,3.9000021023645544,0.0,77.0,4529.899999999946,12167.0,78.0
1,71.0,0.741666666666658,6.0,6120.0,6032.0,216.8040914746273,75.0,23.82826665309505,41.15702430667412,6.666018471763864,10.662739181815207,60.144025182182325,14.0,0.0,0.0,0.0019195529484751736,0.0,85.0,3.9000017239389346,0.0,78.0,4538.999999999947,12152.0,79.0
1,71.0,0.7453919317809037,6.0,6098.0,6032.0,210.6320998403886,75.0,23.48664149977085,40.567595169534926,6.546167358130647,10.534786311633423,60.76085840494046,14.0,0.0,0.0,0.0016335979137183149,0.0,85.0,3.9000014136299264,0.0,79.0,4545.3999999999505,12130.0,80.0
1,71.0,0.7486539724228419,6.0,6092.0,6023.0,204.63581282719286,75.0,23.14041553568851,39.97723586045229,6.428451448869959,10.408368875893823,61.36159815159894,14.0,0.0,0.0,0.001393589954910351,0.0,85.0,3.9000011591765396,0.0,80.0,4560.799999999953,12115.0,81.0
1,71.0,0.7511432801447528,7.0,6079.0,6023.0,198.81022846554865,75.0,22.789714136822273,39.3860186537476,6.312836067542229,10.283468449383097,61.94623327110222,13.0,0.0,0.0,0.0011917389113229673,0.0,84.0,3.9000009505247624,0.0,81.0,4566.1999999999525,12102.0,82.0
1,71.0,0.753533190578151,7.0,6071.0,6019.0,193.15048718232634,75.0,22.429263758797703,38.78861708328201,6.199286496493813,10.1600668279905,62.50766967579462,15.0,0.0,0.0,0.0010216321431663602,0.0,86.0,3.900000779430305,0.0,82.0,4574.699999999955,12090.0,83.0
1,69.0,0.7567982818437065,7.0,6053.0,6020.0,187.6518677470102,73.0,22.06462755760905,38.190541666590995,6.087768082927335,10.038146026054614,63.05284317749542,17.0,0.0,0.0,0.0,0.0,86.0,3.90000063913285,0.0,83.0,4580.899999999955,12073.0,84.0
1,70.0,0.7602451548782436,7.0,6037.0,6016.0,182.30978333335253,74.0,21.690558871403567,37.586435402580165,5.978188257434643,9.917688273741959,63.57467355098698,18.0,0.0,0.0,0.0,0.0,86.0,3.900000524088937,0.0,84.0,4589.599999999957,12053.0,85.0
1,69.0,0.7630897009966706,7.0,6020.0,6017.0,177.1197776931453,73.0,21.310797706507252,36.980054589765125,5.870580868800819,9.798676014457055,64.07774418175892,18.0,0.0,0.0,0.0,0.0,86.0,3.9000004297529283,0.0,85.0,4593.799999999957,12037.0,86.0
1,70.0,0.7673173173173107,9.0,5994.0,6017.0,172.0775214389166,74.0,20.92188963079889,36.36789194624487,5.764910413162404,9.681091902283569,64.55729721008228,18.0,0.0,0.0,0.0,0.0,87.0,3.9000003523974014,0.0,86.0,4599.29999999996,12011.0,87.0
1,70.0,0.7704161791743205,9.0,5983.0,6014.0,167.17880843245186,74.0,20.522205155302235,35.74826598048388,5.661142025725481,9.564918799456166,65.01084302229401,21.0,0.0,0.0,0.0,0.0,88.0,3.9000002889658694,0.0,87.0,4609.39999999996,11997.0,88.0
1,70.0,0.7758864056461042,9.0,5951.0,6012.0,162.41955227612678,74.0,20.115528848395286,35.124910091520405,5.559241469262423,9.450139773862691,65.4429369132253,23.0,0.0,0.0,0.0,0.0,89.0,3.900000236952013,0.0,88.0,4617.2999999999665,11963.0,89.0
1,69.0,0.7784680134680086,9.0,5940.0,6011.0,157.79578290412502,73.0,19.703824111675342,34.49973733106738,5.459175122815699,9.336738096576338,65.85587966572749,23.0,0.0,0.0,0.0,0.0,89.0,3.9000001943006506,0.0,89.0,4624.099999999971,11951.0,90.0
1,71.0,0.782254520872059,9.0,5917.0,6011.0,153.30364327069756,75.0,19.285443956328987,33.87105116635143,5.360909970605016,9.224697239417422,66.24730343021022,25.0,0.0,0.0,0.0,0.0,90.0,3.9000001593265337,0.0,90.0,4628.599999999973,11928.0,91.0
1,71.0,0.7853898305084703,10.0,5900.0,6012.0,148.93938613270072,75.0,18.86055421802248,33.23896868170102,5.264413591134126,9.114000872544413,66.61715857121234,26.0,0.0,0.0,0.0,0.0,91.0,3.9000001306477574,0.0,91.0,4633.799999999975,11912.0,92.0
1,70.0,0.7884190864323268,10.0,5889.0,6009.0,144.69937092372916,74.0,18.4293221395369,32.603609148104496,5.169654146493712,9.00463286207388,66.96540193531715,27.0,0.0,0.0,0.0,0.0,91.0,3.900000107131161,0.0,92.0,4642.999999999973,11898.0,93.0
1,70.0,0.7916368591381318,11.0,5871.0,6012.0,140.58006071723622,74.0,17.99191631709781,31.96509395668363,5.076600371856825,8.896577267728993,67.29199685636806,28.0,0.0,0.0,0.0,0.0,91.0,3.9000000878475523,0.0,93.0,4647.699999999972,11883.0,94.0
